6.544648999999999606e-02,-7.686637600000000292e-01
-1.529015470000000043e+00,-4.295307899999999957e-01
1.709933710000000051e+00,6.988525300000000273e-01
1.167791449999999953e+00,1.012626379999999937e+00
-1.801100879999999904e+00,-3.186129600000000006e-01
-1.635678879999999946e+00,-2.859534999999999855e-02
1.219903750000000064e+00,7.464346299999999879e-01
-2.617515499999999995e-01,-6.249293900000000290e-01
-1.619258040000000065e+00,-4.798394899999999796e-01
-1.843295820000000029e+00,-1.669443100000000124e-01
1.359996020000000083e+00,9.499582699999999935e-01
4.229185599999999989e-01,-7.349533999999999789e-01
-1.685761389999999915e+00,1.068672799999999951e-01
9.062999499999999653e-01,1.091051620000000000e+00
-1.564783220000000030e+00,-8.467539400000000382e-01
-2.578489999999999949e-02,-1.186725390000000102e+00
8.302732400000000235e-01,1.145046119999999945e+00
1.224504320000000090e+00,1.350667590000000029e+00
-1.539459599999999928e-01,-7.170430100000000362e-01
8.635880900000000304e-01,1.068246129999999905e+00
-1.433863660000000095e+00,-2.381296999999999997e-01
3.844768999999999964e-02,-7.463502199999999531e-01
-1.585679220000000056e+00,8.499354000000000631e-02
6.359888000000000208e-01,-5.847769800000000018e-01
2.441724200000000011e-01,-5.317246500000000209e-01
-2.196803590000000028e+00,4.947367699999999924e-01
1.032350300000000054e+00,-5.568800000000000416e-01
-2.885806699999999836e-01,-3.997252800000000161e-01
2.059700799999999998e-01,-8.017153599999999880e-01
-1.210730800000000107e+00,-3.492410899999999763e-01
1.334236839999999980e+00,7.721489000000000269e-01
1.194801519999999950e+00,1.047885560000000105e+00
9.917477000000000098e-01,8.920200799999999930e-01
-1.835621900000000029e+00,-4.839732000000000062e-02
8.415720999999999619e-02,-7.156432600000000033e-01
-1.489701750000000047e+00,-1.929960400000000076e-01
3.878241800000000183e-01,-8.206011899999999804e-01
-1.448044000000000067e-02,-9.779841000000000228e-01
-2.052134099999999961e+00,-2.129125000000000115e-02
1.033119400000000049e-01,-8.216278099999999585e-01
-4.418931500000000123e-01,-6.571097399999999977e-01
1.103909260000000003e+00,1.024811820000000040e+00
-1.592277589999999909e+00,-1.737403799999999998e-01
-1.473441519999999949e+00,-2.202853000000000103e-02
-1.355147040000000080e+00,2.297106700000000057e-01
4.123369999999999813e-02,-1.237766219999999917e+00
4.761517000000000110e-01,-1.136721239999999966e+00
1.043356759999999994e+00,8.234590499999999702e-01
-7.961882000000000681e-02,-8.567739399999999561e-01
8.706505900000000020e-01,1.080528410000000106e+00
1.402673129999999935e+00,1.075251189999999912e+00
8.011115699999999951e-01,1.283428250000000048e+00
-1.652751600000000043e-01,-1.235838039999999971e+00
-3.377922099999999817e-01,-5.919432300000000424e-01
8.061074900000000376e-01,-7.375215899999999491e-01
-1.435900320000000008e+00,-5.638444599999999918e-01
5.486889499999999531e-01,-9.514382900000000198e-01
4.680313099999999782e-01,-7.497390699999999519e-01
-1.513712900000000028e+00,-8.391432300000000177e-01
9.138435999999999781e-01,1.511265319999999912e+00
-1.972339030000000104e+00,-4.115537499999999960e-01
5.213406000000000429e-01,-8.865489399999999520e-01
6.275949400000000455e-01,-1.185904770000000052e+00
9.416301400000000044e-01,1.353993350000000095e+00
5.699476799999999566e-01,1.070366060000000008e+00
-1.876633819999999897e+00,1.474577300000000091e-01
9.061218599999999457e-01,9.108401099999999806e-01
-1.374814540000000029e+00,2.842839500000000075e-01
-1.805640289999999926e+00,-9.671057400000000470e-01
3.430775699999999984e-01,-7.999927500000000302e-01
7.038056599999999996e-01,1.000258040000000070e+00
-1.684898620000000014e+00,-3.056459499999999996e-01
1.314732210000000068e+00,9.861497799999999758e-01
2.615121599999999935e-01,-2.606925099999999884e-01
9.193120999999999654e-01,8.237148499999999984e-01
-1.217959290000000028e+00,-2.021967400000000137e-01
-1.772272300000000134e-01,-1.026652450000000050e+00
6.482486200000000531e-01,-6.682288100000000064e-01
4.120678600000000080e-01,-2.878378400000000115e-01
1.015682020000000074e+00,1.134816669999999972e+00
6.790025400000000433e-01,-9.148950200000000033e-01
-1.051827470000000098e+00,-1.062375999999999945e-02
6.130659899999999496e-01,1.782103839999999995e+00
-1.502197479999999974e+00,-5.230892200000000214e-01
-1.727172930000000051e+00,-4.617391599999999818e-01
-1.609956310000000057e+00,-1.821007000000000042e-01
-1.091110210000000080e+00,-7.813979999999999537e-02
-1.046977999999999971e-02,-8.091303399999999479e-01
3.278230300000000152e-01,-8.073475399999999746e-01
1.220385030000000093e+00,1.195979300000000078e+00
-1.333286809999999933e+00,-3.000193700000000074e-01
8.795951699999999818e-01,1.115664910000000010e+00
-1.148290980000000072e+00,-3.040076199999999784e-01
-5.801975499999999508e-01,-1.199960179999999932e+00
-1.161158999999999976e-02,-7.846885399999999899e-01
1.735972400000000138e-01,-6.339814499999999464e-01
1.327385559999999964e+00,6.775996899999999767e-01
-1.934673270000000000e+00,3.057247200000000054e-01
-1.577618930000000086e+00,-2.772636499999999726e-01
4.763899999999999801e-01,1.214226479999999997e+00
-1.652375090000000046e+00,-6.803981000000000057e-01
-1.260997600000000052e-01,-1.043274569999999901e+00
-1.896070820000000046e+00,-7.008550199999999952e-01
5.746689900000000462e-01,7.487836900000000018e-01
-1.666031199999999934e-01,-8.311029500000000070e-01
8.013354999999999784e-01,1.222444349999999957e+00
1.184554260000000081e+00,1.434646700000000052e+00
1.088644280000000020e+00,6.466711200000000437e-01
-1.611585049999999963e+00,2.280572499999999891e-01
-1.575122050000000051e+00,-9.612576000000000453e-02
7.213569999999999705e-02,-6.964032799999999579e-01
-1.400542979999999993e+00,1.639059800000000067e-01
1.096077130000000066e+00,1.168046909999999938e+00
-2.543462040000000091e+00,-2.308982199999999874e-01
-1.345448750000000082e+00,2.515112600000000143e-01
-1.354786290000000060e+00,-1.910331700000000021e-01
1.836811299999999980e-01,-1.158277250000000036e+00
-1.313686769999999893e+00,-3.763569999999999971e-01
9.990129000000000370e-02,1.225004910000000002e+00
1.172255739999999991e+00,1.308351430000000093e+00
8.653969999999999718e-02,-7.971437099999999498e-01
-2.105392299999999939e-01,-1.134215109999999971e+00
2.649602400000000135e-01,-9.476074199999999781e-01
-2.557591000000000170e-01,-1.062660219999999933e+00
-2.603975700000000226e-01,-7.477422500000000527e-01
-1.917873589999999906e+00,1.643457100000000060e-01
9.302113899999999713e-01,4.943633100000000002e-01
4.477046700000000268e-01,-7.287791799999999709e-01
-1.638028690000000065e+00,-5.892552800000000479e-01
-1.957127630000000007e+00,-1.012513699999999933e-01
9.270336999999999605e-01,8.825142299999999551e-01
1.256600930000000060e+00,6.082807300000000472e-01
-1.728186320000000054e+00,8.416887000000000674e-02
3.499787999999999788e-01,-3.049029799999999901e-01
-1.516960819999999988e+00,-5.091310900000000084e-01
1.876360499999999987e-01,-5.542492399999999764e-01
8.960980899999999583e-01,8.355150799999999656e-01
-1.549688570000000043e+00,-1.711478200000000061e-01
1.215745700000000040e+00,1.233177280000000042e+00
2.030774499999999927e-01,-1.037849060000000101e+00
8.458908600000000222e-01,1.036152729999999966e+00
5.323791900000000021e-01,1.473628839999999940e+00
-5.319043999999999855e-02,-1.361505530000000075e+00
1.388197429999999954e+00,1.117299150000000019e+00
1.006963040000000031e+00,1.036772100000000085e+00
5.668186899999999584e-01,-1.096371760000000029e+00
8.688829599999999820e-01,1.052488740000000034e+00
-1.162866090000000074e+00,-5.587524499999999561e-01
2.771776799999999819e-01,-8.384401500000000507e-01
1.656326700000000096e-01,-8.030660699999999652e-01
3.826330299999999851e-01,-4.268324099999999954e-01
1.145198069999999957e+00,8.965902599999999723e-01
8.145585699999999818e-01,6.753366699999999723e-01
-1.860315200000000058e+00,-9.537560999999999956e-02
9.656409999999999716e-01,9.029557900000000359e-01
-1.498974510000000038e+00,-3.325404399999999927e-01
-1.335488999999999982e-01,-8.072758199999999773e-01
1.254152699999999954e-01,-1.133549059999999997e+00
1.060624360000000044e+00,1.288163579999999975e+00
-1.491545780000000043e+00,-2.024641000000000080e-01
1.161890319999999921e+00,1.288198769999999937e+00
5.428203299999999620e-01,7.520352399999999937e-01
8.922106499999999940e-01,9.921162399999999826e-01
-1.499320109999999984e+00,-3.243066700000000191e-01
3.166647000000000212e-01,-1.344829150000000029e+00
1.397246900000000125e-01,-1.220974479999999973e+00
-1.549972399999999917e+00,-1.078258400000000061e-01
1.238468579999999930e+00,1.376688039999999891e+00
1.255589539999999893e+00,7.202609800000000506e-01
2.555868900000000110e-01,-1.285297630000000080e+00
4.516893300000000000e-01,-5.595209300000000274e-01
1.062020570000000053e+00,1.034046040000000000e+00
6.745190800000000486e-01,-5.497029900000000024e-01
2.275967600000000091e-01,-1.027294680000000016e+00
-1.458352810000000055e+00,-4.951073999999999753e-02
2.327350099999999922e-01,-7.084926200000000174e-01
1.596795890000000107e+00,1.113950760000000040e+00
8.047610499999999778e-01,5.446269999999999722e-01
1.154925210000000035e+00,1.043521909999999941e+00
5.963277599999999845e-01,-1.191428970000000032e+00
2.839068000000000147e-02,-4.382936599999999738e-01
1.134515839999999942e+00,5.632633000000000223e-01
2.157620399999999883e-01,-1.044457530000000078e+00
1.410489869999999923e+00,1.028307190000000038e+00
1.122893020000000019e+00,5.802944100000000383e-01
2.520068799999999887e-01,-8.258843599999999840e-01
-1.285660809999999987e+00,-7.390908999999999673e-02
1.528498150000000111e+00,1.118224689999999910e+00
-2.390785800000000128e-01,-7.054197199999999723e-01
-2.579278400000000193e-01,-8.182503500000000152e-01
5.936781800000000553e-01,-4.523991500000000276e-01
7.931908999999999488e-02,-2.923321300000000234e-01
-1.272568149999999898e+00,1.163057700000000028e-01
6.693012900000000487e-01,1.007314810000000005e+00
3.479154600000000097e-01,-1.208228770000000063e+00
-2.112839929999999811e+00,-6.689793499999999726e-01
-1.629382399999999897e+00,-3.271822200000000236e-01
-1.538191389999999936e+00,-1.501972000000000029e-02
-1.198854500000000045e-01,-6.036338999999999455e-01
-1.544189559999999961e+00,-3.038984399999999919e-01
3.002661400000000147e-01,-7.772317300000000095e-01
9.354490000000000027e-03,-5.388819200000000142e-01
-1.334243929999999967e+00,-1.156043100000000018e-01
4.750448899999999974e-01,7.842138400000000509e-01
5.931326399999999888e-01,1.232239000000000084e+00
4.137036900000000128e-01,-1.352058570000000071e+00
5.584094800000000136e-01,7.883105299999999538e-01
4.985501800000000094e-01,-7.899490000000000123e-01
3.567580900000000277e-01,-8.103869299999999498e-01
-1.861978249999999946e+00,-5.907130499999999618e-01
-1.619776710000000008e+00,-1.607668700000000062e-01
8.077929499999999541e-01,-7.331129400000000462e-01
1.627457750000000036e+00,6.278716300000000139e-01
-1.569935929999999980e+00,-8.467566999999999455e-02
1.025585610000000036e+00,8.938330199999999781e-01
2.429346099999999953e-01,-6.088253000000000137e-01
1.231302420000000009e+00,1.002621860000000087e+00
-1.965101299999999940e+00,-1.588628900000000066e-01
4.279503199999999952e-01,-7.038443199999999678e-01
-1.583068179999999936e+00,-1.943192300000000095e-01
-1.571959220000000101e+00,1.413469000000000010e-02
-9.814537300000000242e-01,6.132284999999999819e-02
-1.486378439999999967e+00,-5.746531000000000278e-01
9.874582800000000216e-01,6.918805300000000491e-01
1.286197210000000091e+00,1.281288210000000038e+00
8.585059600000000124e-01,9.554148099999999477e-01
1.902828599999999981e-01,-8.211294199999999988e-01
2.656104599999999927e-01,-4.255239000000000243e-02
-1.618978969999999906e+00,8.623719999999999650e-03
2.407018300000000055e-01,-5.266420899999999516e-01
1.152209929999999938e+00,4.391669400000000056e-01
-1.219678119999999977e+00,-2.580313000000000190e-01
3.341253299999999982e-01,-8.611776100000000378e-01
1.713100300000000020e-01,-7.563896500000000245e-01
-1.198283970000000087e+00,-7.374466499999999813e-01
-1.224593199999999965e-01,-4.564887899999999776e-01
1.512006980000000000e+00,8.882574100000000250e-01
1.103388660000000021e+00,9.234747899999999898e-01
1.309720949999999995e+00,5.906698900000000307e-01
1.996487600000000084e-01,1.148558890000000110e+00
8.146051500000000001e-01,8.453897200000000112e-01
-1.642273899999999953e+00,-4.229620599999999730e-01
1.224351000000000085e-02,-2.124781599999999993e-01
3.370910200000000190e-01,-7.461806500000000009e-01
4.730105399999999793e-01,7.271207499999999824e-01
3.470662600000000153e-01,1.230337570000000103e+00
-3.932790000000000244e-03,-9.720969400000000205e-01
-1.643031190000000086e+00,5.276336999999999694e-02
1.446496250000000039e+00,1.142170329999999900e+00
-1.930300869999999946e+00,-4.002614600000000133e-01
-2.372961350000000191e+00,-7.263364500000000223e-01
4.586012199999999761e-01,-1.060489529999999903e+00
4.896361000000000185e-01,-1.189283129999999966e+00
-1.023359020000000008e+00,-1.752057800000000054e-01
-1.327611069999999893e+00,-9.396354900000000177e-01
-1.509879090000000090e+00,-9.473658000000000079e-02
2.723056999999999908e-02,-7.987054900000000179e-01
1.016941199999999990e+00,1.264617010000000041e+00
4.773352699999999782e-01,-9.898470999999999798e-01
-1.277842240000000018e+00,-5.474160000000000137e-01
4.989880199999999766e-01,-6.237259000000000553e-01
1.060047310000000076e+00,8.687000799999999856e-01
1.002075009999999988e+00,1.382935119999999962e+00
1.311613939999999978e+00,6.283395600000000192e-01
1.134284429999999899e+00,1.183465420000000101e+00
1.276713460000000078e+00,9.663287799999999983e-01
-6.334288500000000433e-01,-9.776825099999999491e-01
1.269877899999999893e-01,-9.314231699999999670e-01
-1.345108119999999907e+00,-2.375422600000000051e-01
-5.316227799999999615e-01,-1.251535939999999902e+00
2.195993400000000040e-01,-9.026993800000000512e-01
-1.789974790000000038e+00,-1.211574799999999980e-01
1.231974729999999907e+00,-7.453764000000000223e-02
1.416353600000000101e+00,1.215517519999999907e+00
-1.902809760000000017e+00,-1.638976000000000044e-01
-2.244008100000000061e-01,-7.545424800000000154e-01
5.955941200000000046e-01,9.241455299999999928e-01
1.219307729999999923e+00,1.081752840000000049e+00
-1.994275349999999891e+00,-3.758779899999999952e-01
-1.278184739999999930e+00,-5.245455100000000481e-01
6.235268899999999448e-01,-1.014301080000000077e+00
1.402425099999999869e-01,-4.282659999999999800e-01
-1.614571300000000043e-01,-1.163597310000000107e+00
-1.747958649999999947e+00,-6.033100999999999742e-02
-1.166597909999999905e+00,9.023929999999999452e-02
4.111040799999999829e-01,-8.084249000000000018e-01
1.147571679999999983e+00,7.780452799999999502e-01
-1.655907479999999987e+00,-4.010544600000000015e-01
-1.153068650000000028e+00,8.586989999999999207e-03
6.089212099999999905e-01,6.897483300000000206e-01
-8.434137999999999358e-02,-9.761525599999999470e-01
1.917005300000000079e-01,-4.233143799999999901e-01
2.966316199999999847e-01,-1.133573989999999920e+00
-1.368936280000000005e+00,-2.505212399999999784e-01
-8.037806999999999591e-02,-5.678415500000000282e-01
3.569501099999999871e-01,-1.150644079999999958e+00
2.482178999999999983e-02,-6.359482800000000324e-01
-1.490755580000000080e+00,-2.482506999999999908e-01
-1.408587999999999951e+00,2.563543099999999741e-01
-1.982746260000000094e+00,-5.458447499999999897e-01
